hl_gnn_planetoid/Type Heuristic:RWR, Dataset: arxiv_2023
300	0	0.025488084201700213
300	1	0.13442462224736118
300	2	0.14586533499640744
300	3	0.15589145015364597
300	4	0.14145019397108793
300	5	0.12806050667428054
300	6	0.11437135344035645
300	7	0.10258522673899075
300	8	0.09219642410528979
300	9	0.0833324047545959
300	10	0.07568126376923875
300	11	0.06910669486409877
300	12	0.06340390927459656
300	13	0.058436639079639946
300	14	0.05407067864958249
300	15	0.050205657185278516
300	16	0.04675396199868356
300	17	0.04364709484471314
300	18	0.0408278369621681
300	19	0.03825053798126787
300	20	0.04510103667931761
hl_gnn_planetoid/Type Heuristic:RWR, Dataset: arxiv_2023
300	0	0.012053926885039774
300	1	0.12133556220949328
300	2	0.14268593769750854
300	3	0.14929459373027093
300	4	0.13535829003307656
300	5	0.12118482958154679
300	6	0.10709559463254122
300	7	0.09475864022435555
300	8	0.08389184503498741
300	9	0.07455243816144706
300	10	0.06645769634232408
300	11	0.05946161861399023
300	12	0.0533609302881358
300	13	0.04801747881981533
300	14	0.043295463514849565
300	15	0.039093469944207766
300	16	0.03532243626771142
300	17	0.03191293409616013
300	18	0.028806625175953334
300	19	0.025957000419267736
300	20	0.03254900741230854
hl_gnn_planetoid/Type Heuristic:RWR, Dataset: arxiv_2023
300	0	0.02432310737237765
300	1	0.14477089339279425
300	2	0.15080498000043466
300	3	0.15291174359333953
300	4	0.13574896703956552
300	5	0.11965631619574447
300	6	0.10412842735024105
300	7	0.09064345624704798
300	8	0.07883562275186334
300	9	0.06867658329363083
300	10	0.05986975289477697
300	11	0.05223425184961657
300	12	0.045559790859505185
300	13	0.039693016638296295
300	14	0.03449275434868476
300	15	0.02985000124209665
300	16	0.025671618412870505
300	17	0.021883791125958407
300	18	0.018425167350187708
300	19	0.01524639185727385
300	20	0.021530178427952334
hl_gnn_planetoid/Type Heuristic:RWR, Dataset: arxiv_2023
300	0	0.019782392828687188
300	1	0.13984991082452772
300	2	0.15866467721842026
300	3	0.16233310601943796
300	4	0.14751034220156894
300	5	0.13246124099347298
300	6	0.11795774507466181
300	7	0.10523968873791105
300	8	0.09409445513344507
300	9	0.08449845534169083
300	10	0.07617449259897162
300	11	0.0689590472825685
300	12	0.06264700212891808
300	13	0.05709580737124325
300	14	0.052168430126500326
300	15	0.047762368090961745
300	16	0.0437882403270642
300	17	0.04017654209309023
300	18	0.036869082194160296
300	19	0.033819614791369364
300	20	0.040213396841353395
hl_gnn_planetoid/Type Heuristic:RWR, Dataset: arxiv_2023
300	0	0.024323348301266905
300	1	0.14620014948816096
300	2	0.15825389506423795
300	3	0.1588791046388875
300	4	0.1424189935921412
300	5	0.12633473129523906
300	6	0.1111150163045434
300	7	0.09783669267487372
300	8	0.08625700117588239
300	9	0.07629333829892194
300	10	0.06766293411581663
300	11	0.060179639791351894
300	12	0.05363484234409582
300	13	0.047876609622356577
300	14	0.04276507665711576
300	15	0.03819329657838759
300	16	0.034069729982142596
300	17	0.030322431121452987
300	18	0.026891637498839528
300	19	0.023729584796803163
300	20	0.030020391091069697
hl_gnn_planetoid/Type Heuristic:RWR, Dataset: arxiv_2023
300	0	0.03309102298034825
300	1	0.1552922186661494
300	2	0.1550757594219374
300	3	0.15383724522145234
300	4	0.13540237048860962
300	5	0.11861012817534622
300	6	0.10270133611412886
300	7	0.08902574131770427
300	8	0.0771041910763489
300	9	0.06690064874864918
300	10	0.058075799068625956
300	11	0.050449095672332876
300	12	0.043795146332183864
300	13	0.037960432544810796
300	14	0.03279853097987655
300	15	0.028200045979873953
300	16	0.02406997423028639
300	17	0.020334167418561845
300	18	0.016930568928896876
300	19	0.013809586920788725
300	20	0.02015361547023789
hl_gnn_planetoid/Type Heuristic:RWR, Dataset: arxiv_2023
300	0	0.0346159915718874
300	1	0.16507835182600933
300	2	0.1610534515077053
300	3	0.15957886980165373
300	4	0.14063657368819887
300	5	0.1238661843388733
300	6	0.10788664849585326
300	7	0.0943008721718593
300	8	0.08245263252420763
300	9	0.07238291693375715
300	10	0.06369315567060717
300	11	0.05622463705296618
300	12	0.04973135672148849
300	13	0.044065025445204055
300	14	0.03907173794669396
300	15	0.034642796720735516
300	16	0.03068029927775663
300	17	0.027109812958817158
300	18	0.02386805853588679
300	19	0.020905102084259136
300	20	0.02740280621998715
hl_gnn_planetoid/Type Heuristic:RWR, Dataset: arxiv_2023
300	0	0.020804507008486857
300	1	0.15607602003113474
300	2	0.16812201471367821
300	3	0.16441886391054863
300	4	0.1466161751339826
300	5	0.12962498584215768
300	6	0.11379126770505302
300	7	0.100146685859106
300	8	0.08829496747487983
300	9	0.07817721225090228
300	10	0.0694465908771799
300	11	0.061923071876303845
300	12	0.05537306501363893
300	13	0.04964334308536092
300	14	0.044583577709268955
300	15	0.040084101827857085
300	16	0.036048340361025
300	17	0.03240191771604932
300	18	0.02908224272508346
300	19	0.02603968849460899
300	20	0.03245657927445482
hl_gnn_planetoid/Type Heuristic:RWR, Dataset: arxiv_2023
300	0	0.02837795528579825
300	1	0.16447111826941632
300	2	0.1677288788070958
300	3	0.16541302866728064
300	4	0.14680684628733595
300	5	0.12976841298403907
300	6	0.11365256427675541
300	7	0.09988040559658633
300	8	0.08786027228896466
300	9	0.07762320579400596
300	10	0.06877143985705278
300	11	0.06114839199853791
300	12	0.054505436524207036
300	13	0.04869539702360187
300	14	0.04356310485117392
300	15	0.039000233071552065
300	16	0.03490844085508219
300	17	0.031213435166635637
300	18	0.027851823030935533
300	19	0.024773732865177013
300	20	0.031160995279907126
