hl_gnn_planetoid/Type Heuristic:RWR, Dataset: cora
100	0	0.20111982033341635
100	1	0.16290379828248627
100	2	0.12949820054901764
100	3	0.10342642410051543
100	4	0.08226700216246062
100	5	0.06541571758853572
100	6	0.05187673090380178
100	7	0.041038672154642596
100	8	0.0323436718122002
100	9	0.025370241339379804
100	10	0.019772633210558773
100	11	0.015277293381688945
100	12	0.011664502783228396
100	13	0.00875875636119591
100	14	0.006419586645948461
100	15	0.004534578790909327
100	16	0.0030137713906112917
100	17	0.001785132417127667
100	18	0.0007909913729242325
100	19	-1.4844996409704097e-05
100	20	0.008553992659302987
hl_gnn_planetoid/Type Heuristic:RWR, Dataset: cora
100	0	0.2022836753882793
100	1	0.16541072660299605
100	2	0.13135750658358789
100	3	0.10509221949074893
100	4	0.0836282954420705
100	5	0.06662395057223412
100	6	0.05293750534521201
100	7	0.041997095067200944
100	8	0.03321377785646595
100	9	0.026169638756788603
100	10	0.02051123762577514
100	11	0.015964062837685117
100	12	0.012305894116889923
100	13	0.009360222814373893
100	14	0.006985504220287762
100	15	0.005068662043116754
100	16	0.003519161495129946
100	17	0.0022645490445490704
100	18	0.0012468039159930263
100	19	0.0004194530893270111
100	20	0.008968631647274414
hl_gnn_planetoid/Type Heuristic:RWR, Dataset: cora
100	0	0.20190134291278727
100	1	0.1644126604586377
100	2	0.13041025294568798
100	3	0.10411170422073988
100	4	0.08267402528137408
100	5	0.06568706542717642
100	6	0.05202238631886585
100	7	0.041101222447417
100	8	0.032335329511698846
100	9	0.025306790164691752
100	10	0.0196620697548277
100	11	0.015127062967871597
100	12	0.011479600199249058
100	13	0.008543434714637414
100	14	0.0061771285740965624
100	15	0.004267765807300044
100	16	0.0027249132996033107
100	17	0.001476223628779848
100	18	0.0004637582454339235
100	19	-0.00035888048478278234
100	20	0.008194505225291854
hl_gnn_planetoid/Type Heuristic:RWR, Dataset: cora
100	0	0.2016797047982403
100	1	0.1646741218122899
100	2	0.13061564558666044
100	3	0.1042842213649521
100	4	0.08284882679685479
100	5	0.06586296699181894
100	6	0.052203829464345174
100	7	0.04128718123248297
100	8	0.03252633694994218
100	9	0.02550267326960323
100	10	0.01986297692624789
100	11	0.015333064678577056
100	12	0.011690813586241631
100	13	0.008759954487189121
100	14	0.006399036461217599
100	15	0.004495118783609737
100	16	0.0029577442413100635
100	17	0.001714541168772839
100	18	0.0007075479290583775
100	19	-0.00010965329011241868
100	20	0.008449117362599588
hl_gnn_planetoid/Type Heuristic:RWR, Dataset: cora
100	0	0.20198342291358
100	1	0.16456296283400218
100	2	0.1301881785647456
100	3	0.10382569700948234
100	4	0.08235414379281564
100	5	0.06537867189410082
100	6	0.05173534261743777
100	7	0.040839667021853945
100	8	0.0320996215380103
100	9	0.02509551229285631
100	10	0.019473488346911465
100	11	0.014959221409710725
100	12	0.011330692453904233
100	13	0.008411782036694748
100	14	0.0060612449634782975
100	15	0.004166330529673077
100	16	0.0026367663750032633
100	17	0.0014003434505578717
100	18	0.0003992453193095988
100	19	-0.0004128202379081783
100	20	0.008150435202795186
