hl_gnn_planetoid/Type Heuristic:RWR, Dataset: cora
100	0	0.20243829729845947
100	1	0.1661381476451822
100	2	0.13153752858305612
100	3	0.10632884979279775
100	4	0.08529736739687807
100	5	0.06893909060747704
100	6	0.05569582784630473
100	7	0.045199920818062456
100	8	0.03677630447468528
100	9	0.03006176829346205
100	10	0.024687718690612263
100	11	0.020396413649805257
100	12	0.01696525901435499
100	13	0.01422421159489396
100	14	0.012033749487817894
100	15	0.010284040259778509
100	16	0.008886479272602528
100	17	0.007770593806467669
100	18	0.00687985484084805
100	19	0.006169140202180787
100	20	0.01482569781870352
hl_gnn_planetoid/Type Heuristic:RWR, Dataset: cora
100	0	0.2047427758149378
100	1	0.16724071098525814
100	2	0.13295420180831052
100	3	0.10756626376094038
100	4	0.08650069205495009
100	5	0.07006204434327462
100	6	0.05676058380998669
100	7	0.046203612215298846
100	8	0.037724814982485776
100	9	0.030956847139332982
100	10	0.02553216441451557
100	11	0.021192126991481517
100	12	0.01771413804416693
100	13	0.014927862675907297
100	14	0.012693667156620129
100	15	0.010901576431023477
100	16	0.009462890268224371
100	17	0.008307046159245973
100	18	0.007377442734392462
100	19	0.006628893961491612
100	20	0.015248592316756081
hl_gnn_planetoid/Type Heuristic:RWR, Dataset: cora
100	0	0.20695734526332718
100	1	0.16826248474135586
100	2	0.1351413589965796
100	3	0.1094446607636265
100	4	0.08856980811312569
100	5	0.0720192613969281
100	6	0.05870142062582944
100	7	0.04806527563385692
100	8	0.0395261870774504
100	9	0.03268514234815841
100	10	0.027192051785771054
100	11	0.022781935282582204
100	12	0.01923606570768158
100	13	0.016382846199961276
100	14	0.014083513115488812
100	15	0.012227824458556982
100	16	0.010727255103140133
100	17	0.00951115792294557
100	18	0.00852293695400669
100	19	0.0077173504462555035
100	20	0.016281553989233245
hl_gnn_planetoid/Type Heuristic:RWR, Dataset: cora
100	0	0.20663292695249275
100	1	0.1679664194776961
100	2	0.13515732192419383
100	3	0.10936722741441554
100	4	0.08854299704979066
100	5	0.07194571837923075
100	6	0.05861598608685417
100	7	0.04794629581969727
100	8	0.03938222958618912
100	9	0.03251202376705694
100	10	0.02699252710037707
100	11	0.022555897720145407
100	12	0.01898500306182192
100	13	0.016107590341592724
100	14	0.013785246268180314
100	15	0.011907558211047121
100	16	0.01038605695836954
100	17	0.009150029809573388
100	18	0.008142866270392669
100	19	0.007319281547277473
100	20	0.015866400598383887
hl_gnn_planetoid/Type Heuristic:RWR, Dataset: cora
100	0	0.20572995908281244
100	1	0.16828780289634998
100	2	0.13572306809697363
100	3	0.1100723002363204
100	4	0.08933820523358198
100	5	0.07278708054043391
100	6	0.05949264044686673
100	7	0.04884289156912838
100	8	0.040293009017373864
100	9	0.03343052650135036
100	10	0.027915124011959672
100	11	0.02347919659221385
100	12	0.019906592967632985
100	13	0.017025369912305882
100	14	0.014697544854477251
100	15	0.012812944223234321
100	16	0.011283336443396835
100	17	0.010038181547346543
100	18	0.009021024086118877
100	19	0.008186706359457218
100	20	0.016722464873383927
